FlightId,Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
66862,c-11,c-1,c-2,610,DL,BUF,ATL,712,0
66863,c-10,c-4,c-3,1906,AS,SEA,KTN,680,0
66864,c-12,c-4,c-1,650,XE,AEX,IAH,190,0
66865,c-5,c-1,c-1,1145,CO,IAH,MFE,316,0
66866,c-2,c-22,c-2,738,UA,SMF,IAD,2358,0
66867,c-7,c-1,c-5,1920,MQ,MSP,DFW,852,1
66868,c-1,c-27,c-5,1924,CO,IAH,MSP,1034,1
66869,c-10,c-15,c-7,1911,WN,DAL,SAT,248,1
66870,c-7,c-15,c-6,26,NW,PDX,MSP,1426,0
66871,c-10,c-6,c-4,1853,F9,DEN,MCI,533,0
66872,c-5,c-1,c-1,2202,EV,ATL,MDT,619,0
66873,c-9,c-28,c-3,858,CO,CLE,SFO,2161,0
66874,c-11,c-9,c-4,2304,AA,LAX,ORD,1745,0
66875,c-10,c-1,c-6,858,F9,LGA,DEN,1619,0
66876,c-7,c-14,c-5,602,OO,FAR,ORD,557,0
66877,c-2,c-6,c-1,1536,AA,DFW,MDW,797,0
66878,c-1,c-27,c-5,1647,MQ,CLL,DFW,164,0
66879,c-5,c-9,c-2,840,AA,MSP,ORD,334,0
66880,c-10,c-8,c-7,1121,CO,ABQ,IAH,744,0
66881,c-9,c-24,c-7,1628,AA,DFW,IAD,1172,0
66882,c-9,c-29,c-4,1553,UA,LAX,JFK,2475,0
66883,c-5,c-5,c-4,1946,DL,ATL,PHL,665,0
66884,c-3,c-15,c-2,2224,HP,PHX,SJC,621,0
66885,c-4,c-23,c-6,910,AA,LAX,MIA,2342,0
66886,c-7,c-26,c-2,1315,AA,DFW,CMH,927,0
66887,c-12,c-1,c-4,935,FL,BWI,RSW,919,0
66888,c-11,c-15,c-3,931,US,CLT,PBI,590,0
66889,c-7,c-15,c-5,1950,WN,CRP,HOU,187,0
66890,c-12,c-3,c-6,2009,FL,ATL,DCA,547,0
66891,c-11,c-21,c-2,1025,OO,SLC,GTF,463,0
66892,c-5,c-9,c-2,556,NW,MSP,DTW,528,0
66893,c-9,c-6,c-2,930,WN,HOU,DAL,239,0
66894,c-3,c-20,c-1,1330,CO,IAH,LGA,1416,0
66895,c-5,c-4,c-3,641,DL,MSY,ATL,425,0
66896,c-6,c-1,c-4,1657,WN,CMH,TPA,829,0
66897,c-7,c-20,c-4,1607,UA,ORD,LAX,1745,1
66898,c-12,c-18,c-7,1140,AA,DFW,SNA,1205,0
66899,c-11,c-14,c-2,727,AA,SAN,DFW,1171,0
66900,c-12,c-16,c-6,657,DL,ATL,BWI,576,0
66901,c-10,c-4,c-2,1029,UA,DEN,EWR,1605,0
66902,c-7,c-2,c-7,1244,OO,MTJ,DEN,197,0
66903,c-5,c-10,c-3,706,MQ,ORD,IAD,589,0
66904,c-11,c-28,c-2,912,AA,DFW,SAT,247,0
66905,c-6,c-15,c-3,1946,WN,MCO,PVD,1073,1
66906,c-9,c-5,c-2,2104,AA,DFW,ORD,802,0
66907,c-10,c-20,c-4,849,US,RIC,CLT,256,0
66908,c-1,c-30,c-7,1410,NW,HNL,SEA,2677,0
66909,c-4,c-24,c-1,1153,XE,IAH,SLC,1195,0
66910,c-8,c-17,c-3,1915,WN,LAX,MDW,1750,0
66911,c-1,c-30,c-7,1620,WN,PHL,MHT,290,0
66912,c-5,c-6,c-6,854,UA,SEA,DEN,1024,0
66913,c-8,c-24,c-3,1930,WN,DAL,HOU,239,0
66914,c-6,c-26,c-7,906,MQ,PIA,ORD,130,0
66915,c-12,c-12,c-2,1401,FL,MKE,ATL,669,0
66916,c-1,c-26,c-4,542,XE,MKE,IAH,984,0
66917,c-7,c-16,c-7,2126,XE,EWR,DCA,199,0
66918,c-6,c-21,c-2,712,AS,SEA,PHX,1107,0
66919,c-4,c-21,c-5,1529,DL,DCA,CVG,411,0
66920,c-10,c-18,c-2,1745,OH,COS,CVG,1078,0
66921,c-3,c-27,c-7,1944,DL,BNA,ATL,214,1
66922,c-3,c-19,c-6,2020,DH,CLT,IAD,321,0
66923,c-3,c-28,c-1,634,US,DFW,PHL,1302,0
66924,c-12,c-2,c-5,745,WN,PIT,TPA,873,0
66925,c-11,c-23,c-4,1854,WN,SAN,LAS,258,0
66926,c-6,c-15,c-3,1008,F9,MDW,DEN,895,0
66927,c-3,c-2,c-4,1120,WN,PDX,LAS,762,0
66928,c-9,c-11,c-1,1912,UA,ORD,FLL,1182,1
66929,c-9,c-30,c-6,1236,XE,OMA,IAH,781,0
66930,c-2,c-15,c-3,1705,OO,SLC,TWF,175,0
66931,c-3,c-24,c-5,700,WN,IND,BWI,515,0
66932,c-12,c-7,c-3,1713,AS,PDX,SMF,479,0
66933,c-4,c-26,c-2,943,HA,KOA,HNL,163,0
66934,c-7,c-8,c-5,2219,FL,BWI,BOS,370,1
66935,c-8,c-27,c-7,1030,UA,SEA,ORD,1721,1
66936,c-4,c-30,c-6,1719,MQ,MSN,ORD,109,0
66937,c-8,c-5,c-6,1358,NW,MEM,MSP,700,1
66938,c-4,c-14,c-5,745,WN,MDW,PHL,668,0
66939,c-3,c-20,c-7,652,NW,DTW,MCO,957,0
66940,c-2,c-14,c-1,1516,AS,ONT,SEA,956,1
66941,c-3,c-16,c-4,1704,OO,SLC,SUN,223,0
66942,c-9,c-23,c-6,1551,UA,DEN,LAS,629,1
66943,c-8,c-9,c-3,2347,DL,ATL,RIC,481,1
66944,c-12,c-9,c-6,610,MQ,SAN,LAX,109,0
66945,c-5,c-24,c-2,1217,OO,DEN,FAR,627,0
66946,c-6,c-18,c-6,656,US,BOS,LGA,185,0
66947,c-8,c-2,c-3,926,OO,RDM,PDX,116,0
66948,c-11,c-9,c-4,612,WN,PDX,OAK,543,0
66949,c-7,c-26,c-2,623,DH,BUF,IAD,284,0
66950,c-7,c-23,c-7,1118,AS,SEA,ANC,1449,0
66951,c-3,c-30,c-3,1022,NW,MSP,MOT,449,1
66952,c-5,c-13,c-6,1655,AA,DCA,MIA,920,0
66953,c-2,c-6,c-7,2020,OH,DTW,CVG,229,0
66954,c-10,c-26,c-3,1615,WN,LAS,ORF,2155,1
66955,c-7,c-12,c-3,1120,US,PHL,CLT,448,0
66956,c-7,c-1,c-6,1308,FL,BOS,CAK,549,0
66957,c-12,c-4,c-7,2055,OH,CVG,CAK,214,0
66958,c-6,c-26,c-1,1240,OH,PIT,JFK,340,1
66959,c-7,c-13,c-3,723,FL,ICT,ATL,781,0
66960,c-4,c-17,c-7,955,DH,IAD,ORF,157,1
66961,c-6,c-23,c-5,929,CO,IAH,DEN,861,1
66962,c-6,c-16,c-5,1035,NW,DTW,SYR,374,0
66963,c-9,c-22,c-5,1912,NW,DTW,IAH,1076,0
66964,c-10,c-21,c-6,1757,CO,CLE,BOS,563,0
66965,c-3,c-21,c-1,1130,HP,PHX,SAN,304,0
66966,c-5,c-29,c-1,1938,XE,IAH,DAY,929,0
66967,c-5,c-29,c-1,1451,CO,IAH,SAT,191,1
66968,c-9,c-20,c-3,1000,WN,DAL,HOU,239,0
66969,c-1,c-16,c-7,625,DH,TYS,IAD,419,0
66970,c-1,c-17,c-1,1816,EV,CHO,ATL,457,1
66971,c-9,c-18,c-7,1910,WN,ABQ,OAK,889,0
66972,c-6,c-21,c-3,1225,EV,ATL,MSY,425,0
66973,c-8,c-22,c-1,1624,F9,MCI,DEN,533,0
66974,c-6,c-8,c-4,1505,EV,ATL,AGS,143,0
66975,c-5,c-18,c-3,1023,AS,SEA,ANC,1449,0
66976,c-10,c-8,c-7,1152,US,LAX,PIT,2136,0
66977,c-2,c-23,c-3,2019,DL,ATL,MDW,590,0
66978,c-12,c-3,c-6,1424,WN,LAX,ABQ,677,0
66979,c-5,c-6,c-6,1350,XE,ORD,CLE,316,0
66980,c-3,c-14,c-2,902,XE,IAH,AMA,519,0
66981,c-4,c-10,c-7,1611,DL,ATL,BWI,576,0
66982,c-9,c-24,c-6,1428,NW,ATL,DTW,594,0
66983,c-9,c-2,c-6,49,AS,FAI,SEA,1533,0
66984,c-5,c-18,c-3,1100,OO,LAX,SMX,135,0
66985,c-5,c-2,c-2,1312,DL,DAB,ATL,366,0
66986,c-11,c-17,c-5,938,AA,IND,DFW,762,0
66987,c-8,c-30,c-3,1839,MQ,LGA,DTW,501,1
66988,c-2,c-17,c-4,1214,OH,CVG,MSP,596,1
66989,c-8,c-31,c-3,556,DL,BOS,LGA,185,0
66990,c-7,c-15,c-5,2440,EV,ATL,SHV,552,1
66991,c-10,c-10,c-2,1146,US,PHX,IAD,1956,0
66992,c-4,c-15,c-5,1444,NW,SEA,OGG,2640,0
66993,c-2,c-24,c-4,1432,DL,ATL,PWM,1027,0
66994,c-8,c-6,c-6,1028,HP,PHX,PDX,1009,1
66995,c-1,c-17,c-1,1648,DL,BOS,ATL,946,0
66996,c-10,c-28,c-5,1322,DL,ATL,STL,483,1
66997,c-7,c-14,c-5,703,WN,SAN,BWI,2295,0
66998,c-8,c-19,c-5,1123,CO,CLE,BOS,563,0
66999,c-11,c-17,c-4,2114,MQ,DFW,SGF,364,0
67000,c-4,c-24,c-1,1058,DL,PNS,ATL,272,0
67001,c-6,c-19,c-7,830,WN,LAS,SAT,1069,0
67002,c-1,c-10,c-2,1201,US,LAS,RNO,345,0
67003,c-8,c-10,c-4,650,YV,RDU,IAD,224,1
67004,c-1,c-13,c-5,1551,US,PBI,PHL,951,1
67005,c-3,c-26,c-7,608,CO,DCA,IAH,1208,0
67006,c-1,c-31,c-2,1410,YV,CHS,CLT,168,0
67007,c-10,c-24,c-2,2022,WN,PVD,MDW,842,0
67008,c-8,c-4,c-4,1935,WN,HOU,MSY,303,1
67009,c-8,c-18,c-5,725,MQ,SBA,LAX,89,0
67010,c-9,c-6,c-3,757,OO,ORD,MSN,109,0
67011,c-4,c-23,c-6,2000,WN,HOU,DAL,239,0
67012,c-10,c-6,c-4,1610,OO,EUG,SLC,619,0
67013,c-6,c-11,c-6,1428,EV,ATL,CAE,191,1
67014,c-10,c-25,c-3,1126,US,CLT,JAX,329,0
67015,c-12,c-5,c-1,722,UA,SEA,IAD,2306,0
67016,c-10,c-1,c-6,750,WN,BWI,BNA,588,0
67017,c-2,c-7,c-2,1129,NW,MSP,BZN,874,0
67018,c-9,c-22,c-5,920,MQ,LAW,DFW,140,0
67019,c-8,c-22,c-1,2113,AA,LGA,ORD,733,0
67020,c-9,c-22,c-4,1635,OO,SLC,XNA,1004,0
67021,c-12,c-28,c-3,1854,F9,DEN,ATL,1199,0
67022,c-12,c-5,c-1,817,MQ,ORD,MEM,491,0
67023,c-2,c-1,c-3,734,DL,LGA,PBI,1035,0
67024,c-10,c-27,c-5,759,DL,SMF,ATL,2092,1
67025,c-12,c-12,c-1,819,HP,PHX,LAX,370,0
67026,c-11,c-22,c-2,807,OO,SLC,EKO,200,0
67027,c-1,c-12,c-3,940,NW,DTW,PVD,614,0
67028,c-11,c-29,c-2,919,AA,ORD,SAN,1723,0
67029,c-7,c-18,c-1,1443,OH,CVG,TRI,216,0
67030,c-4,c-15,c-5,811,DL,JFK,ATL,760,0
67031,c-6,c-16,c-5,920,FL,PHF,ATL,508,0
67032,c-2,c-27,c-1,1105,WN,BWI,ALB,288,0
67033,c-4,c-4,c-1,1115,WN,SLC,LAS,368,0
67034,c-8,c-17,c-3,2249,EV,CVG,JAN,555,0
67035,c-7,c-19,c-2,1418,US,CLT,BWI,361,0
67036,c-8,c-22,c-2,624,OO,ORD,PIT,412,0
67037,c-9,c-20,c-2,1258,DL,SLC,IAH,1195,0
67038,c-2,c-8,c-2,2135,EV,ATL,VPS,264,0
67039,c-1,c-16,c-1,1110,WN,MDW,STL,251,0
67040,c-11,c-28,c-2,1404,AA,ORD,MSY,837,0
67041,c-10,c-23,c-1,1852,OO,ORD,TYS,475,0
67042,c-11,c-10,c-4,855,WN,MHT,MDW,838,0
67043,c-4,c-5,c-2,1503,NW,SEA,MSP,1399,0
67044,c-10,c-29,c-6,1620,WN,ONT,PHX,325,0
67045,c-2,c-11,c-5,745,WN,HOU,CRP,187,0
67046,c-10,c-17,c-1,1925,AA,ORD,SEA,1721,0
67047,c-1,c-3,c-2,2021,OO,BFL,LAX,109,1
67048,c-11,c-8,c-3,1504,OO,LAX,MRY,267,1
67049,c-5,c-6,c-6,2021,UA,DEN,LAS,629,0
67050,c-8,c-8,c-1,2127,FL,ATL,LGA,761,1
67051,c-9,c-14,c-3,814,AA,LAX,JFK,2475,0
67052,c-1,c-10,c-1,720,WN,MSY,BNA,471,0
67053,c-9,c-13,c-3,1915,XE,IAH,CAE,878,0
67054,c-9,c-27,c-2,811,AA,ORD,AUS,978,0
67055,c-8,c-11,c-5,655,AA,BDL,SJU,1666,0
67056,c-8,c-5,c-6,553,OO,MSO,SLC,436,0
67057,c-7,c-17,c-7,1142,US,PIT,CLT,366,1
67058,c-7,c-13,c-4,2006,F9,PDX,DEN,992,0
67059,c-2,c-25,c-5,558,NW,GRB,DTW,288,0
67060,c-6,c-30,c-5,1150,EV,MKE,ATL,669,1
67061,c-1,c-6,c-5,705,US,SYR,PHL,228,0
67062,c-5,c-19,c-5,1730,WN,LAS,ELP,584,1
67063,c-10,c-15,c-7,821,OO,EKO,SLC,200,0
67064,c-9,c-6,c-3,1046,MQ,ICT,ORD,588,0
67065,c-12,c-22,c-5,2156,YV,IAD,EWR,213,1
67066,c-6,c-14,c-2,2115,EV,CVG,HSV,325,0
67067,c-2,c-17,c-4,832,OO,SLC,BIL,387,0
67068,c-1,c-14,c-5,1457,XE,CLE,ORD,316,0
67069,c-8,c-22,c-2,1743,MQ,DFW,AMA,313,0
67070,c-12,c-12,c-2,2033,OO,ORD,CID,196,1
67071,c-3,c-12,c-7,1300,MQ,GSP,DFW,862,0
67072,c-8,c-27,c-6,1243,UA,SFO,SEA,679,0
67073,c-7,c-29,c-5,1624,WN,HOU,BNA,670,0
67074,c-10,c-5,c-3,642,AA,DFW,STL,551,0
67075,c-1,c-26,c-4,1318,DL,SJC,SLC,585,0
67076,c-9,c-23,c-5,1843,MQ,DFW,TYR,103,1
67077,c-4,c-27,c-4,710,MQ,CID,ORD,196,0
67078,c-1,c-1,c-6,1100,WN,LAS,MDW,1521,0
67079,c-8,c-7,c-1,915,HA,HNL,OGG,100,0
67080,c-12,c-12,c-2,1944,UA,PHX,SFO,651,0
67081,c-4,c-14,c-5,738,XE,CLE,ALB,424,0
67082,c-9,c-9,c-5,1513,AA,ORD,MIA,1197,0
67083,c-5,c-24,c-2,1748,US,PHL,SEA,2378,1
67084,c-2,c-1,c-2,1930,WN,STL,HOU,687,0
67085,c-5,c-2,c-2,925,WN,BWI,ALB,288,0
67086,c-4,c-20,c-3,840,WN,SJC,PHX,621,0
67087,c-6,c-12,c-7,1735,EV,CVG,MSP,596,0
67088,c-7,c-30,c-6,1132,DL,ATL,BWI,576,1
67089,c-7,c-5,c-3,1308,OO,ORD,PIA,130,0
67090,c-5,c-10,c-3,810,WN,BHM,MDW,570,1
67091,c-8,c-22,c-1,1359,NW,DTW,FNT,56,0
67092,c-6,c-23,c-4,520,OH,STL,CVG,307,0
67093,c-3,c-3,c-5,655,US,PIT,CLT,366,0
67094,c-9,c-8,c-4,1000,WN,SAN,LAS,258,0
67095,c-5,c-5,c-5,1511,MQ,PIT,DFW,1068,0
67096,c-4,c-25,c-1,2330,EV,ATL,DHN,171,0
67097,c-3,c-13,c-7,936,MQ,LGA,BUF,292,0
67098,c-8,c-20,c-7,946,AA,PHL,SJU,1576,0
67099,c-8,c-8,c-2,1036,WN,MCO,PHX,1848,0
67100,c-4,c-1,c-6,1422,XE,MDW,CLE,307,0
67101,c-10,c-13,c-4,1340,DL,COS,ATL,1185,0
67102,c-1,c-28,c-5,935,AA,ATL,DFW,732,0
67103,c-1,c-28,c-5,659,CO,EWR,PHX,2133,0
67104,c-5,c-7,c-7,1526,AA,DFW,LAX,1235,0
67105,c-2,c-21,c-2,952,UA,IAD,BOS,413,0
67106,c-2,c-23,c-4,1719,AA,ORD,BOS,867,0
67107,c-12,c-1,c-5,1500,OO,SLC,MSO,436,0
67108,c-10,c-4,c-2,609,XE,ORD,CLE,316,0
67109,c-4,c-7,c-4,1908,OH,CVG,CRW,173,0
67110,c-11,c-5,c-7,619,NW,LGA,MSP,1020,0
67111,c-7,c-24,c-1,1159,AA,DFW,MCI,460,0
67112,c-2,c-23,c-3,548,B6,JFK,FLL,1069,0
67113,c-2,c-26,c-6,606,AA,PHL,ORD,678,0
67114,c-2,c-13,c-1,1554,AA,MCO,MIA,193,0
67115,c-5,c-25,c-3,831,DL,LAX,CVG,1900,0
67116,c-7,c-17,c-7,1407,MQ,RDU,MCO,534,1
67117,c-8,c-24,c-3,635,XE,LIT,IAH,374,0
67118,c-4,c-7,c-4,1919,US,CLT,MIA,650,0
67119,c-5,c-27,c-6,1635,OH,BTV,ATL,960,1
67120,c-11,c-17,c-4,1843,EV,ATL,XNA,589,0
67121,c-6,c-15,c-3,1943,NW,MEM,MCO,683,0
67122,c-12,c-16,c-6,830,OO,DEN,TUS,639,0
67123,c-3,c-23,c-3,1459,OO,SLC,BIL,387,0
67124,c-4,c-24,c-7,1255,WN,TPA,BWI,842,0
67125,c-2,c-5,c-6,2329,AA,SEA,DFW,1660,0
67126,c-5,c-9,c-1,715,WN,CLE,STL,487,0
67127,c-10,c-19,c-3,1508,DL,CVG,CMH,116,0
67128,c-11,c-14,c-1,1754,US,BOS,PHL,280,1
67129,c-12,c-23,c-5,956,OO,RDM,PDX,116,1
67130,c-6,c-12,c-7,1550,WN,SAN,TUS,367,1
67131,c-9,c-15,c-5,1549,WN,IND,MDW,162,0
67132,c-1,c-27,c-5,1319,XE,EWR,BUF,282,0
67133,c-9,c-13,c-3,1110,OH,TYS,CVG,226,0
67134,c-6,c-9,c-4,1644,DH,IAD,CHS,441,0
67135,c-12,c-27,c-2,1250,EV,ATL,HSV,151,0
67136,c-10,c-31,c-2,1436,CO,IAH,MSY,305,0
67137,c-6,c-12,c-7,1455,WN,PHX,PHL,2075,0
67138,c-11,c-1,c-3,1553,DL,LGA,ATL,761,0
67139,c-3,c-29,c-3,1747,NW,DFW,DTW,987,0
67140,c-8,c-3,c-4,1712,UA,LAS,SFO,414,0
67141,c-3,c-15,c-3,1558,US,DCA,LGA,214,0
67142,c-3,c-18,c-5,47,NW,SFO,MSP,1589,0
67143,c-7,c-26,c-2,850,WN,SJC,RNO,188,0
67144,c-8,c-10,c-4,1809,OO,DEN,ABQ,349,1
67145,c-6,c-26,c-7,800,DL,BUR,ATL,1941,0
67146,c-9,c-15,c-4,1634,UA,ROC,ORD,528,0
67147,c-6,c-20,c-2,1207,AA,SJU,DFW,2165,0
67148,c-3,c-16,c-3,1421,NW,DTW,MSP,528,1
67149,c-2,c-17,c-5,939,MQ,LAX,FAT,209,0
67150,c-7,c-19,c-2,1733,UA,AUS,DEN,775,0
67151,c-5,c-14,c-7,1233,MQ,BGR,BOS,201,1
67152,c-3,c-1,c-2,945,US,DCA,DTW,405,1
67153,c-9,c-8,c-5,1207,AS,SEA,DEN,1024,0
67154,c-7,c-29,c-5,2148,OH,CVG,GRB,416,0
67155,c-9,c-2,c-5,1747,AA,SDF,DFW,733,0
67156,c-9,c-9,c-6,1520,YV,SEA,PHX,1107,1
67157,c-5,c-22,c-7,1456,MQ,DFW,LIT,304,0
67158,c-11,c-17,c-4,1627,WN,TPA,SDF,727,1
67159,c-1,c-26,c-4,658,AA,ORD,LGA,733,0
67160,c-1,c-8,c-6,1200,US,MCO,PHL,861,0
67161,c-12,c-4,c-1,921,WN,BNA,RDU,443,0
67162,c-8,c-6,c-6,724,HP,PHX,LAS,256,0
67163,c-6,c-29,c-3,556,AA,AUS,ORD,978,0
67164,c-3,c-1,c-3,935,AA,ELP,DFW,551,1
67165,c-4,c-22,c-5,857,DL,BOS,PBI,1197,0
67166,c-4,c-16,c-6,754,HP,LAS,LAX,236,0
67167,c-3,c-9,c-3,922,AA,LAX,MIA,2342,0
67168,c-11,c-2,c-3,1008,MQ,DFW,JAN,408,0
67169,c-1,c-6,c-4,542,MQ,CMH,LGA,478,0
67170,c-12,c-16,c-5,914,DL,ATL,FLL,581,0
67171,c-5,c-8,c-1,808,UA,ORD,LAX,1745,0
67172,c-1,c-31,c-2,1840,WN,BWI,ALB,288,0
67173,c-3,c-30,c-3,1030,WN,MHT,MDW,838,0
67174,c-5,c-2,c-2,1547,AS,SEA,LAX,954,0
67175,c-4,c-13,c-4,1413,OH,PIT,CVG,256,0
67176,c-9,c-13,c-3,1043,UA,SFO,PDX,550,0
67177,c-12,c-1,c-5,1452,US,PHX,LAS,256,0
67178,c-4,c-16,c-6,1116,US,CLT,MCO,468,1
67179,c-2,c-19,c-7,808,MQ,DFW,PNS,604,1
67180,c-2,c-24,c-5,833,WN,MHT,PHL,290,0
67181,c-1,c-20,c-5,939,DL,ATL,BTR,449,0
67182,c-11,c-2,c-4,1028,OO,ICT,ORD,588,0
67183,c-12,c-31,c-6,837,DL,ATL,SAN,1891,0
67184,c-1,c-17,c-2,602,OO,PIA,ORD,130,0
67185,c-1,c-15,c-6,849,DH,HPN,IAD,247,0
67186,c-10,c-2,c-7,1644,DH,IAD,BDL,326,0
67187,c-4,c-15,c-5,625,NW,MSN,MEM,559,0
67188,c-6,c-9,c-5,557,US,RDU,CLT,130,0
67189,c-11,c-28,c-1,2025,US,PIT,PHL,267,0
67190,c-5,c-3,c-2,818,DH,BDL,IAD,326,0
67191,c-4,c-4,c-1,1802,DL,SLC,BOS,2105,1
67192,c-7,c-8,c-6,550,MQ,GRK,DFW,134,0
67193,c-2,c-27,c-1,1200,US,PBI,DCA,857,0
67194,c-9,c-22,c-5,1953,US,BOS,LGA,185,0
67195,c-9,c-25,c-7,1704,FL,ATL,DAY,432,0
67196,c-8,c-19,c-6,1435,US,SJU,PHL,1576,0
67197,c-6,c-4,c-6,824,UA,BUF,ORD,473,0
67198,c-11,c-9,c-3,2204,B6,SAN,JFK,2446,0
67199,c-1,c-15,c-7,837,US,IND,CLT,428,0
67200,c-10,c-14,c-5,1850,OO,FSD,DEN,483,0
67201,c-6,c-24,c-6,1824,AS,SEA,RNO,564,0
67202,c-8,c-3,c-3,1543,AA,STT,SJU,68,0
67203,c-1,c-23,c-7,1738,CO,IAH,ABQ,744,0
67204,c-9,c-27,c-3,1222,MQ,RDU,LGA,431,0
67205,c-6,c-27,c-2,1300,AA,ELP,DFW,551,0
67206,c-12,c-23,c-6,1026,EV,ATL,LIT,453,1
67207,c-3,c-21,c-2,1009,US,BWI,PHX,1999,0
67208,c-11,c-24,c-5,1047,WN,BNA,LAS,1588,0
67209,c-2,c-10,c-4,1319,OH,JFK,BOS,187,0
67210,c-8,c-20,c-6,1128,WN,FLL,MSY,673,1
67211,c-3,c-15,c-2,2035,WN,LAX,TUS,451,0
67212,c-7,c-15,c-5,2100,WN,DAL,SAT,248,1
67213,c-7,c-1,c-5,957,US,DCA,PIT,205,0
67214,c-4,c-6,c-4,803,AA,EWR,LAX,2454,0
67215,c-8,c-9,c-3,647,NW,PHX,MSP,1276,0
67216,c-9,c-6,c-2,1804,US,PVD,PHL,238,0
67217,c-2,c-5,c-7,1621,OO,SLC,FAT,501,0
67218,c-8,c-31,c-4,1757,OH,JFK,ORD,740,0
67219,c-9,c-22,c-4,1448,AA,DFW,RDU,1062,0
67220,c-4,c-3,c-7,1405,UA,SEA,DEN,1024,0
67221,c-7,c-6,c-3,829,DH,IAD,RSW,890,0
67222,c-5,c-24,c-2,706,AA,MIA,DCA,920,0
67223,c-6,c-27,c-1,1801,AA,DFW,SNA,1205,0
67224,c-5,c-17,c-2,755,WN,SAN,SMF,480,0
67225,c-5,c-19,c-5,1715,OH,DAY,CVG,64,0
67226,c-11,c-18,c-5,1223,TZ,MDW,LGA,725,0
67227,c-4,c-24,c-7,2205,WN,BWI,MHT,377,0
67228,c-6,c-29,c-4,1934,AA,AUS,DFW,190,0
67229,c-10,c-11,c-2,1405,DH,JFK,IAD,228,0
67230,c-6,c-29,c-4,1401,UA,LGA,DEN,1619,0
67231,c-9,c-4,c-1,1021,OO,DEN,DSM,589,1
67232,c-6,c-12,c-7,938,UA,ORD,DEN,888,1
67233,c-2,c-21,c-1,1513,HP,PHX,LAS,256,1
67234,c-5,c-23,c-2,823,CO,DCA,IAH,1208,0
67235,c-7,c-28,c-5,2201,WN,SEA,OAK,671,1
67236,c-3,c-7,c-1,710,UA,MDT,ORD,594,0
67237,c-2,c-7,c-2,1022,B6,MCO,JFK,944,0
67238,c-11,c-12,c-6,1048,MQ,DFW,CVG,812,0
67239,c-11,c-26,c-7,1242,AS,LAX,SEA,954,0
67240,c-11,c-22,c-2,1241,AA,PHL,ORD,678,1
67241,c-5,c-16,c-2,940,WN,SNA,SMF,404,0
67242,c-10,c-7,c-5,1529,CO,IAH,AUS,140,0
67243,c-12,c-18,c-7,1055,WN,BWI,BDL,283,0
67244,c-9,c-21,c-3,2041,UA,ORD,DCA,612,0
67245,c-10,c-20,c-4,1215,EV,AEX,ATL,500,0
67246,c-12,c-9,c-5,1913,XE,EWR,PIT,319,0
67247,c-11,c-18,c-5,1120,AA,ELP,DFW,551,0
67248,c-4,c-5,c-3,1524,UA,SEA,SFO,679,0
67249,c-8,c-17,c-4,1713,CO,ATL,IAH,689,0
67250,c-7,c-1,c-5,635,F9,STL,DEN,770,0
67251,c-11,c-23,c-3,1814,HA,LAX,HNL,2556,1
67252,c-6,c-22,c-3,730,WN,PHX,LAS,256,0
67253,c-9,c-28,c-3,845,WN,BNA,MCO,616,0
67254,c-6,c-3,c-6,1932,CO,TPA,IAH,787,1
67255,c-1,c-6,c-4,1915,HA,HNL,OGG,100,0
67256,c-1,c-15,c-7,1717,MQ,ICT,ORD,588,0
67257,c-9,c-21,c-3,2010,OO,DEN,PSP,776,0
67258,c-6,c-6,c-2,606,AA,STL,DAL,546,0
67259,c-8,c-13,c-7,1213,MQ,SAT,DAL,248,0
67260,c-8,c-5,c-5,1840,FL,ATL,IAD,533,1
67261,c-3,c-25,c-6,1330,XE,IAH,BNA,657,0
67262,c-12,c-6,c-2,2028,AA,BWI,MIA,946,1
67263,c-6,c-7,c-2,940,WN,TUS,LAS,365,0
67264,c-5,c-17,c-3,1323,EV,MCO,SAT,1040,0
67265,c-9,c-26,c-2,1547,YV,FAT,PHX,493,0
67266,c-5,c-28,c-6,816,MQ,LAX,SBA,89,0
67267,c-5,c-20,c-6,1550,OO,BOI,DEN,649,0
67268,c-10,c-21,c-6,638,AS,PDX,LAX,834,0
67269,c-11,c-8,c-3,1443,CO,IAH,ATL,689,0
67270,c-9,c-5,c-1,1622,DL,LAX,OGG,2486,0
67271,c-7,c-23,c-7,931,XE,MEM,EWR,946,0
67272,c-5,c-23,c-2,1357,NW,DTW,IND,231,1
67273,c-3,c-5,c-6,1935,DL,ATL,SAN,1891,1
67274,c-9,c-22,c-5,1231,WN,BNA,JAX,484,0
67275,c-12,c-12,c-2,1154,WN,SNA,LAS,226,0
67276,c-7,c-1,c-5,1253,AS,SEA,LAS,866,1
67277,c-12,c-5,c-2,1958,EV,CVG,CAE,404,0
67278,c-9,c-11,c-1,1146,MQ,BOS,RDU,612,0
67279,c-12,c-17,c-7,1930,US,CLT,BNA,329,0
67280,c-5,c-18,c-3,831,DL,ATL,DEN,1199,0
67281,c-9,c-17,c-7,1128,NW,DEN,MSP,680,0
67282,c-12,c-16,c-5,1954,OO,ORD,MKE,67,0
67283,c-5,c-11,c-4,1835,NW,DCA,DTW,405,0
67284,c-7,c-2,c-6,1310,WN,LAX,ELP,714,1
67285,c-12,c-9,c-5,2009,MQ,MKE,ORD,67,1
